LOCATION,MNF_YEAR,BRAND,MODEL,VARIANT,DRIVEN_KM,FUELTYPE,NOOF_OWNERS,PRICE
Pune,2017,Volkswagen,Ameo HIGHLINE 1.2,Manual,"12,401 km",Petrol,1st Owner,"₹5,20,699"
Pune,2018,Honda,Amaze 1.2 SMT I VTEC,Manual,"25,331 km",Petrol,1st Owner,"₹6,17,199"
Pune,2015,Honda,City VX (O) PETROL,,"61,578 km",Petrol,1st Owner,"₹6,57,799"
Pune,2014,Maruti,Swift Dzire VDI BS IV,Manual,"1,08,079 km",Diesel,1st Owner,"₹5,37,499"
Pune,2015,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"31,026 km",Petrol,1st Owner,"₹5,28,099"
Pune,2013,Maruti,Swift Dzire VDI,Manual,"1,61,540 km",Diesel,1st Owner,"₹4,57,399"
Pune,2019,Maruti,Dzire VXI,Manual,"14,781 km",Petrol,1st Owner,"₹7,05,899"
Pune,2014,Honda,Amaze 1.2 SMT I VTEC,Manual,"53,331 km",Petrol,1st Owner,"₹4,29,399"
Pune,2018,Ford,Figo Aspire 1.2 Trend+ Petrol,Manual,"6,038 km",Petrol,1st Owner,"₹6,17,099"
Pune,2014,Honda,Amaze 1.5 SMT I DTEC,Manual,"80,958 km",Diesel,1st Owner,"₹4,09,899"
Pune,2017,Volkswagen,Ameo HIGHLINE 1.2,Manual,"12,401 km",Petrol,1st Owner,"₹5,20,699"
Pune,2018,Honda,Amaze 1.2 SMT I VTEC,Manual,"25,331 km",Petrol,1st Owner,"₹6,17,199"
Pune,2015,Honda,City VX (O) PETROL,,"61,578 km",Petrol,1st Owner,"₹6,57,799"
Pune,2015,Honda,City V MT PETROL,Manual,"1,50,305 km",Petrol,1st Owner,"₹5,65,399"
Pune,2017,Volkswagen,Vento HIGHLINE 1.2 TSI AT,Manual,"20,491 km",Petrol,1st Owner,"₹8,28,999"
Pune,2012,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"1,07,841 km",Petrol,2nd Owner,"₹4,02,999"
Pune,2017,Volkswagen,Vento HIGHLINE TDI AT,Automatic,"95,513 km",Diesel,1st Owner,"₹7,13,399"
Pune,2016,Volkswagen,Ameo HIGHLINE 1.2,Manual,"38,999 km",Petrol,1st Owner,"₹5,46,299"
Pune,2015,Ford,Figo Aspire 1.5 TREND DIESEL,Manual,"59,038 km",Diesel,1st Owner,"₹4,69,199"
Pune,2017,Ford,Figo Aspire 1.2 TITANIUM PETROL,Manual,"41,171 km",Petrol,1st Owner,"₹5,10,499"
